mnid,clean_cooking,clean_lighting,house_ownership,male_head,literate_head,age_head,share_sq,pol_term,div_index,pol_index,year,new_lu_name,_est_m1,yhat_ols,_est_m2,yhat_fe_div,_est_m3,yhat_fe_both
Karaiyamai Gaunpalika,.1627907,.98578811,.9870801,.92248064,.5400517,46.14341,.3014737015885629,.2209552584099583,.69852632,.77904475,2021,,1,.23411432,1,.1886943,1,.19829977
Baragadhi Gaunpalika,.0039215689,.46094704,.99302328,.94811565,.34528187,45.907906,,,.81400853,.50880241,2011,Baragadhi,1,.021602966,1,-.022694828,1,-.04029613
Baragadhi Gaunpalika,.11227154,.98302871,.99347258,.91906005,.43211487,46.40731,.3136815649106381,.1578026844072156,.68631846,.8421973,2021,,1,.20554365,1,.13888794,1,.15648924
Aadarsha Kotwal Gaunpalika,0,.83820343,.99242425,.93601191,.29820526,48.24382,,,.85469031,.45475656,2011,Adarshkotwal,1,.014220328,1,-.015668536,1,-.028841238
Aadarsha Kotwal Gaunpalika,.13026316,.98421055,.98157895,.90657896,.32631579,46.326317,.4821573987373995,.2404192159883678,.51784259,.75958079,2021,,1,.16078085,1,.14593171,1,.15910441
Simroungadh Municipality,.010344877,.55385923,.98465842,.98304743,.29064056,47.056049,,,.78799486,.48067486,2011,Simraungadh,1,.013379065,1,.030966312,1,.013900202
Simroungadh Municipality,.23512477,.97120923,.97984648,.90882915,.39923224,47.490402,.4973149066448546,.2302402674540645,.50268507,.76975971,2021,,1,.16241284,1,.21450333,1,.23156944
Pacharauta Municipality,.01958359,.4766781,.98375851,.94537145,.29855976,48.36758,,,.85363418,.45673469,2011,Pacharauta,1,.025781091,1,-.022159891,1,-.036943961
Pacharauta Municipality,.096774191,.98041475,.99539173,.90322578,.390553,46.399769,.4248596031686702,.2195269534131512,.57514042,.78047305,2021,,1,.16556346,1,.13851768,1,.15330175
Mahagadhimai Municipality,.007913948,.60822511,.99570268,.95982409,.35245484,47.793983,,,.82034308,.49945173,2011,Mahagadhimai,1,.010458574,1,.070177816,1,.067839354
Mahagadhimai Municipality,.32800001,.9768889,.99288887,.90844446,.49066666,47.22311,.5530288980517071,.3410370517522097,.44697109,.65896297,2021,,1,.14216968,1,.26573613,1,.2680746
Devtal Gaunpalika,.0090124216,.42610693,1,.97344494,.35363346,48.75399,,,.85230011,.45684823,2011,Devtal,1,.0086154873,1,.057369236,1,.047595639
Devtal Gaunpalika,.28486648,.98071218,.98961425,.87388724,.4050445,46.940651,.447917525018056,.2670676169218495,.55208248,.73293239,2021,,1,.16532382,1,.23650967,1,.24628326
Subarna Gaunpalika,0,.39089891,.9872998,.96363914,.29697728,48.132214,,,.71769464,.54960889,2011,Suwarna,1,-.01578477,1,.016480144,1,.011088808
Subarna Gaunpalika,.15850516,.98067009,.99871135,.93556702,.33118558,47.976803,.5039536981410393,.2292037833976792,.4960463,.77079624,2021,,1,.12285356,1,.14202501,1,.14741635
Thori Gaunpalika,.020870099,.64447898,.9857018,.74580801,.48140964,48.02618,,,.72573745,.66128409,2011,Thori,1,.0077879205,1,.090287104,1,.092851192
Thori Gaunpalika,.38280165,.99583912,.95561719,.64077669,.59778088,49.122051,.4346149711745966,.2032771728700027,.56538504,.79672283,2021,,1,.22405119,1,.31338465,1,.31082055
Jirabhawani Gaunpalika,0,.50597739,.96539813,.92937922,.44422141,46.058109,,,.66855079,.6459285,2011,Jirabhawani,1,.031647883,1,-.0013727503,1,.0070475107
Jirabhawani Gaunpalika,.08168643,.98682475,.99341238,.87615281,.44268775,47.206852,.3109182145526574,.2251856932416558,.68908179,.77481431,2021,,1,.20213541,1,.083059177,1,.074638918
Jagarnathpur Gaunpalika,.0033622424,.39519539,1,.96423298,.35365126,47.851883,,,.84657687,.45531529,2011,Jagarnathpur,1,.011740618,1,.032583524,1,.013305963
Jagarnathpur Gaunpalika,.23236009,.9817518,.99635035,.95133817,.45255473,48.340633,.3476460413061204,.2119308183755493,.65235394,.78806919,2021,,1,.18492799,1,.20313881,1,.22241637
Paterwa Sugauli Gaunpalika,0,.6037339,.98837394,.94612229,.39633495,46.203617,,,.80072743,.51095986,2011,Paterwasugauli,1,.029616363,1,-.020369235,1,-.022631343
Paterwa Sugauli Gaunpalika,.13217624,.94793057,.9813084,.92523366,.50467288,48.448597,.2349872199642959,.3061442924663424,.7650128,.6938557,2021,,1,.24346343,1,.15254547,1,.15480758
Sakhuwa Prasauni Gaunpalika,.0010822511,.74121165,.99362493,.95875472,.35243887,45.054996,,,.79322493,.52519983,2011,SakhuwaPrasauni,1,.020921923,1,-.017322036,1,-.019615725
Sakhuwa Prasauni Gaunpalika,.1659091,.96363634,.96136361,.89659089,.44545454,48.236362,.2337375216834516,.3062420811038464,.76626247,.69375789,2021,,1,.26428607,1,.18431339,1,.18660708
Parsagadhi Municipality,.016722638,.79666799,.98422146,.95343024,.36444524,44.164227,,,.82486337,.48193759,2011,Parsagadhi,1,.049476016,1,-.0010101631,1,-.0021884907
Parsagadhi Municipality,.15800203,.98776758,.97349644,.88685018,.4678899,47.367992,.2081841820943282,.3662596414797008,.79181582,.63374037,2021,,1,.26191217,1,.17573483,1,.17691316
Birgunj Metropolitian City,.019006008,.82648337,.97864956,.96003801,.39737812,45.741634,,,.86475319,.42227119,2011,Birgunj,1,.064433903,1,.1642317,1,.14916781
Birgunj Metropolitian City,.76841307,.99164766,.83675021,.89901292,.69210327,45.384586,.3494790448278309,.2623024632921442,.65052098,.73769754,2021,,1,.45665124,1,.62318736,1,.63825125
Bahudarmai Municipality,.0011337869,.89815557,.9988662,.98433626,.36710027,47.877007,,,.88722849,.37915325,2011,Bahudaramai,1,.027029848,1,.10313857,1,.084975682
Bahudarmai Municipality,.39784947,.99569893,.99784946,.94623655,.49892473,46.418278,.5028336225259409,.3066222248598933,.49716637,.69337779,2021,,1,.1559687,1,.2958447,1,.31400758
Pokhariya Municipality,.0091731865,.63163191,.99837399,.97462738,.42933521,47.34808,,,.88260972,.37719381,2011,Pokhariya,1,.037469078,1,.048653781,1,.026894487
Pokhariya Municipality,.26364693,.98722416,.99419278,.93263644,.51335657,46.114983,.4464918699050031,.2628893407527357,.5535081,.73711067,2021,,1,.18018676,1,.22416633,1,.24592564
Kalikamai Gaunpalika,.013482008,.82399225,.99518204,.93757796,.4518663,49.368702,,,.89800739,.35241053,2011,Kalikamai,1,.037042525,1,.055134129,1,.029950613
Kalikamai Gaunpalika,.24303405,.99071205,.99380803,.94427246,.49535602,48.479877,.4595485983518302,.2667607320472598,.54045141,.73323929,2021,,1,.16186106,1,.20138194,1,.22656545
Dhobini Gaunpalika,.0022727274,.52596366,.99545455,.95975393,.3503857,48.618439,,,.78641868,.54558456,2011,Dhobini,1,-.0035775199,1,.021213768,1,.013398678
Dhobini Gaunpalika,.25760001,.98879999,.99680001,.95840001,.56160003,47.926399,.4455804946801436,.2150803408585489,.55441952,.78491968,2021,,1,.17398843,1,.23865896,1,.24647406
Chhipaharmai Gaunpalika,0,.31859046,.98957771,.94084615,.38557422,47.135811,,,.86691815,.41561431,2011,Chhipaharmai,1,.039743468,1,.082713693,1,.055963006
Chhipaharmai Gaunpalika,.32523617,.99055332,.99730092,.95951414,.51282054,48.326584,.4964221233773287,.2454838010598905,.50357789,.75451618,2021,,1,.1502279,1,.24252248,1,.26927316
Pakaha Mainpur Gaunpalika,.025772359,.592094,.99036807,.97279018,.45342466,48.726051,,,.87787557,.39478388,2011,Pakahamainpur,1,.042983767,1,.057414412,1,.031069441
Pakaha Mainpur Gaunpalika,.23052464,.98887122,.99046105,.96184421,.50556439,49.759937,.420785363210598,.2443241756409407,.57921463,.75567585,2021,,1,.17227046,1,.19888259,1,.22522756
Bindabasini Gaunpalika,.0020325202,.71146691,.99166226,.97288913,.44690782,47.131943,,,.89565355,.34384546,2011,Bindabasini,1,.054117523,1,.046233304,1,.0090487879
Bindabasini Gaunpalika,.25075075,.987988,.993994,.93543541,.54654652,48.579578,.4897209484970517,.2363774788100272,.51027906,.76362252,2021,,1,.15921296,1,.20654997,1,.24373448
Gaurishankar Gaunpalika,.0015698588,.80044252,.95144027,.73950177,.4304235,48.951866,,,.70682132,.69115901,2011,Gaurishankar,1,.038591519,1,-.039778039,1,-.044729259
Gaurishankar Gaunpalika,.030769231,.99720281,.98741257,.68111891,.52867132,51.332867,.4675255367258728,.1475737460423261,.53247446,.85242623,2021,,1,.14956953,1,.072117127,1,.077068351
Bigu Gaunpalika,.0029532616,.63078022,.95455593,.7472946,.44912481,49.179352,,,.6082142,.62407041,2011,Bigu,1,.0079785511,1,-.024347341,1,-.021212362
Bigu Gaunpalika,.11229946,.99598932,.96122992,.63770056,.53208554,48.941177,.535518827302667,.2160782308783382,.46448117,.78392178,2021,,1,.17983024,1,.13960007,1,.13646509
Kalinchowk Gaunpalika,.015247899,.62069833,.96737397,.64636594,.4157632,48.548325,,,.58622605,.78085917,2011,Kalinchok,1,-.020248294,1,-.032188185,1,-.029896427
Kalinchowk Gaunpalika,.11418685,.99538636,.96424454,.63552481,.57324106,49.549019,.4544737529407712,.0543523689266294,.54552627,.94564766,2021,,1,.20047154,1,.16162294,1,.15933117
Baiteshwor Gaunpalika,.017530449,.93768227,.97722906,.67617136,.44220814,48.823402,,,.71269262,.69972557,2011,Baiteshwor,1,.0043122806,1,-.039939951,1,-.045006875
Baiteshwor Gaunpalika,.11720698,1,.95760596,.57107234,.57855362,50.577305,.3925635660225453,.1030565216351533,.60743642,.89694345,2021,,1,.22034936,1,.17467739,1,.1797443
Jiri Municipality,.047872342,.90938461,.95048118,.58113587,.35233963,46.075409,,,.6999625,.72026289,2011,Jiri,1,.038772229,1,.018052282,1,.019618008
Jiri Municipality,.20600858,.99570817,.93705291,.61373389,.55221742,47.83691,.5027458789728314,.1640506736875977,.49725413,.8359493,2021,,1,.23126845,1,.23582864,1,.23426291
Tamakoshi Gaunpalika,.020078717,.95137715,.96467775,.6820817,.47370392,48.446983,,,.67988402,.70814246,2011,Tamakoshi,1,.019302722,1,-.01546746,1,-.018502688
Tamakoshi Gaunpalika,.10497238,.99861878,.98342544,.62016577,.63259667,52.430939,.4373223469036702,.1712576956197154,.56267768,.82874233,2021,,1,.1698176,1,.14051856,1,.14355378
Melung Gaunpalika,.0068409252,.83279532,.98150027,.65525442,.43057865,49.234741,,,.70222002,.70399076,2011,Melung,1,-.0091192443,1,-.047386646,1,-.058152955
Melung Gaunpalika,.054521278,.99734044,.99069148,.68218082,.57180852,52.103722,.430449161375833,.0793728774879128,.56955081,.92062712,2021,,1,.15694095,1,.10874885,1,.11951516
Shailung Gaunpalika,.0034782607,.82646465,.99259919,.70308447,.40795663,49.343716,,,.6295222,.74842608,2011,Sailung,1,-.047448914,1,-.057025257,1,-.056241285
Shailung Gaunpalika,.088235296,.99744248,.9757033,.68797952,.55498719,50.957802,.4651971939031228,.0969042046926916,.53480279,.90309578,2021,,1,.17256817,1,.14873882,1,.14795484
Bhimeshwor Municipality,.0089897709,.94462782,.99343312,.56194103,.39859501,47.925354,,,.65531158,.73090476,2011,Bhimeshwor,1,-.03892931,1,-.018267384,1,-.012556224
Bhimeshwor Municipality,.42150912,.99479616,.84735471,.52471811,.69470948,46.712921,.425412266971442,.0824516755019431,.57458776,.9175483,2021,,1,.40233013,1,.44876626,1,.44305512
Bhotekoshi Gaunpalika,.21281612,.89555889,.83265591,.78847182,.47857854,45.750824,,,.71812701,.65821356,2011,Bhotekoshi,1,.23496701,1,.244799,1,.25110012
Bhotekoshi Gaunpalika,.27803379,.99539173,.92473119,.70506912,.49923196,48.299538,.5681311993157578,.3141042846255004,.43186879,.68589574,2021,,1,.22324482,1,.24605091,1,.23974979
Jugal Gaunpalika,.0090874815,.68967354,.97804171,.87042332,.25453511,48.941593,,,.59883457,.68717325,2011,Jugal,1,-.04908701,1,-.046178352,1,-.011874396
Jugal Gaunpalika,.074277855,.99724895,.98211831,.80605227,.38101789,49.840439,.7209173316537445,.4938684380904306,.27908266,.50613159,2021,,1,.077861071,1,.12954369,1,.095239736
Panchpokhari Thangpal Gaunpalika,.032530829,.87741983,.96817255,.83141208,.23596899,48.465477,,,.49020445,.55598235,2011,Panchpokhari Thangpal,1,-.066708684,1,.014583865,1,.027941996
Panchpokhari Thangpal Gaunpalika,.19457547,.99056602,.9740566,.75589621,.39268869,47.359669,.621694806558061,.3513801625231281,.3783052,.64861983,2021,,1,.13096707,1,.21252243,1,.1991643
Helambu Gaunpalika,.03032247,.79772753,.96543348,.7787987,.31123474,49.99099,,,.59196824,.62459326,2011,Helambu,1,-.034102134,1,-.0025534621,1,.0090170121
Helambu Gaunpalika,.1522911,.99460918,.96630728,.8018868,.46361187,49.626686,.6109323814757204,.2992623739410192,.38906762,.70073766,2021,,1,.14327054,1,.18516703,1,.17359656
Melanchi Municipality,.040826011,.89026821,.96709251,.81244963,.45188272,46.905048,,,.69715577,.69148403,2011,Melamchi,1,.030193385,1,.018902544,1,.01686332
Melanchi Municipality,.20792079,.99422443,.94884491,.69554454,.57508248,48.078384,.4023392283150145,.1232539544871543,.59766078,.87674606,2021,,1,.24700806,1,.22984426,1,.23188348
Indrawoti Gaunpalika,.027425589,.91179782,.98520952,.78365302,.36334434,48.198559,,,.72931111,.66646516,2011,Indrawati,1,-.0062835398,1,-.0035778533,1,.0013751421
Indrawoti Gaunpalika,.18886463,.99454147,.98362446,.69104803,.56222707,48.337337,.3414377802453146,.1881421743310057,.65856224,.81185782,2021,,1,.21177319,1,.21986808,1,.21491508
Choutara Sangachowkgadhi Municipality,.05480269,.97032052,.95008248,.70964915,.44987741,46.792912,,,.78184819,.61926234,2011,Chautara SangachokGadhi,1,.07530722,1,.078744508,1,.059061311
Choutara Sangachowkgadhi Municipality,.25262308,.99515736,.96206617,.67393059,.55609363,48.293785,.4536741418282872,.0812767620082013,.54632586,.91872323,2021,,1,.20954524,1,.22868127,1,.24836446
Balephi Gaunpalika,.084836386,.95774055,.94562954,.74986237,.51839852,48.772148,,,.75783634,.66549617,2011,Balefi,1,.074291669,1,.11364274,1,.10353275
Balephi Gaunpalika,.27755645,.99734396,.97078353,.7689243,.63877821,49.540504,.4272480123332514,.0913895239937119,.572752,.90861046,2021,,1,.21171506,1,.24875009,1,.25886008
Bahrabise Municipality,.076809213,.85340297,.94234955,.7459324,.45108002,46.618671,,,.75106281,.64792997,2011,Barhabise,1,.079757236,1,.074326217,1,.06558384
Bahrabise Municipality,.24282561,1,.94039732,.67770422,.55739516,48.565121,.5092517266436971,.1630571915884502,.49074829,.83694279,2021,,1,.22326693,1,.24530861,1,.254051
Tripurasundari Gaunpalika,.0066448804,.90046495,.97798473,.72182584,.45664635,48.823875,,,.5808959,.64188135,2011,Tripurasundari,1,-.030501589,1,-.0066662738,1,-.010506982
Tripurasundari Gaunpalika,.103125,.99374998,.98906249,.68124998,.5,50.603127,.5085136592388153,.16265469789505,.49148634,.8373453,2021,,1,.13590679,1,.11643615,1,.12027686
Lisankhu Pakhar Gaunpalika,.015867341,.94879442,.97741282,.71764636,.53265423,50.353077,,,.5263679,.70273638,2011,Lisangkhu Pakhar,1,-.04336663,1,.018600805,1,.047905199
Lisankhu Pakhar Gaunpalika,.15658915,.99689925,.97054261,.7364341,.57519382,53.235661,.674029747848806,.4362070503702853,.32597026,.56379294,2021,,1,.11268206,1,.15385568,1,.12455129
Sunkoshi Gaunpalika,.031147314,.94246387,.95994657,.66970265,.46111739,47.866726,,,.72570258,.67036533,2011,Sunkoshi,1,.040005613,1,.017894397,1,.0001418938
Sunkoshi Gaunpalika,.13333334,.99444443,.99166667,.71388888,.63611114,52.731945,.3904269395016229,.0981725838209968,.60957307,.90182739,2021,,1,.17293699,1,.14658625,1,.16433877
Gosaikunda Gaunpalika,.15178789,.83107394,.77134603,.78512311,.4270936,45.545872,,,.28965485,.44125921,2011,Gosaikunda,1,.19511226,1,.36576897,1,.39782426
Gosaikunda Gaunpalika,.61283183,.98008847,.8738938,.82522124,.57522124,47.314159,.8409442827660314,.708516908227466,.15905571,.2914831,2021,,1,.23752283,1,.39885074,1,.36679545
Aamachhodingmo Gaunpalika,.022163941,.64522833,.95281428,.74269903,.21548575,46.126759,,,.13831627,.24934253,2011,Aamachodingmo,1,-.13634187,1,-.033782113,1,.0041441377
Aamachhodingmo Gaunpalika,.16080402,.9723618,.97738695,.78894472,.59296483,46.183418,.9542292057697068,.9104614016832784,.045770794,.089538597,2021,,1,.067336641,1,.21675007,1,.17882383
Uttargaya Gaunpalika,.083327413,.82102561,.93953747,.72619802,.43237108,46.729652,,,.58747351,.73590559,2011,Uttargaya,1,.034031793,1,.19860449,1,.20318428
Uttargaya Gaunpalika,.40803382,.99577165,.98097253,.78224099,.53488374,48.890064,.5119288211334379,.159004658809863,.48807117,.84099531,2021,,1,.1635323,1,.29275674,1,.28817695
Kalika Gaunpalika,.083923876,.88426542,.92431235,.80257183,.28102934,45.241802,,,.32507843,.43364513,2011,Kalika,1,-.02815398,1,.11433211,1,.079933748
Kalika Gaunpalika,.3009901,1,.98613864,.8178218,.59009904,48.948513,.4863311323001369,.1092537233198527,.51366889,.8907463,2021,,1,.17161213,1,.27058187,1,.30498022
Naukunda Gaunpalika,.0060964585,.64341211,.97821647,.80059695,.19508643,47.026691,,,.32396972,.49770653,2011,Naukunda,1,-.12603134,1,-.031608235,1,.020424567
Naukunda Gaunpalika,.12248629,1,.99085921,.7641682,.3893967,47.755028,.9069039089800413,.8192622868809849,.093096092,.18073772,2021,,1,.02473083,1,.16019098,1,.10815818
Rubi Valley Gaunpalika,0,.7702679,.97527742,.64006346,.25566676,48.026211,,,.45474699,.7306807,2011,Rubi Valley,1,-.087229826,1,-.051471345,1,.016734179
Rubi Valley Gaunpalika,.013232514,1,.99054819,.70321363,.32703215,49.922497,.8814363140253363,.7635215012705885,.11856369,.23647849,2021,,1,.010100698,1,.064703859,1,-.0035016655
Khaniyabas Gaunpalika,.0045045046,.55495894,.96282601,.60726172,.34035799,48.944397,,,.2263644,.38899618,2011,Khaniyabash,1,-.12848073,1,-.0092889294,1,.027195783
Khaniyabas Gaunpalika,.052434456,.99625468,.98876405,.65355808,.35767791,51.838951,.8954110387348919,.7964675133116543,.10458896,.20353249,2021,,1,.00073612877,1,.066227891,1,.029743176
Ganga Jamuna Gaunpalika,.028675834,.67026162,.98261601,.64579332,.39404151,50.404213,,,.67879993,.44408548,2011,Gangajamuna,1,-.028966207,1,.011386707,1,-.01730217
Ganga Jamuna Gaunpalika,.14987406,.98992443,.98866498,.68136019,.52015114,52.599495,.4823219029895967,.1723400059563573,.51767808,.82765996,2021,,1,.13547966,1,.16716319,1,.19585207
Tripurasundari Gaunpalika,.12047404,.58765012,.96619296,.64416414,.44702616,48.851166,,,.79194784,.58969712,2011,Tripura Sundari,1,.041701622,1,.17949879,1,.15770684
Tripurasundari Gaunpalika,.43360752,.99647474,.97062278,.68742657,.65569919,50.748531,.3907562292635944,.0921864745905623,.60924375,.90781355,2021,,1,.21538261,1,.37458277,1,.3963747
Netrawati Dabjong Gaunpalika,.044410221,.62321228,.98118454,.56432313,.36475149,51.41658,,,.59476757,.56867671,2011,Netrawati Dabjong,1,-.062524177,1,.033171013,1,.039340846
Netrawati Dabjong Gaunpalika,.21333334,1,.97833335,.67333335,.56166667,53.481667,.6245141330837214,.3644781982293352,.37548587,.63552183,2021,,1,.11056425,1,.22457254,1,.21840271
Nilkhantha Municipality,.15168799,.80560732,.91120648,.65521079,.40948278,47.678284,,,.83645284,.51754731,2011,Nilakantha,1,.1335147,1,.19642082,1,.17814606
Nilkhantha Municipality,.55000001,.99333334,.85666668,.59666669,.64133334,47.408001,.4239806054929431,.1622722065076232,.57601941,.83772779,2021,,1,.38066283,1,.5052672,1,.52354193
Jwalamukhi Gaunpalika,.15259986,.69551671,.98646098,.62734079,.42639378,49.306969,,,.84465837,.49116009,2011,Jwalamukhi,1,.02212593,1,.20717394,1,.17477614
Jwalamukhi Gaunpalika,.40603247,.99883991,.987239,.66705334,.52204174,52.473316,.4058131550104918,.1319108853349462,.59418684,.86808914,2021,,1,.15952441,1,.35145837,1,.38385618
Siddhalek Gaunpalika,.086651281,.80163687,.98393422,.75558424,.41986871,49.18742,,,.82598203,.49818128,2011,Siddhalek,1,.023997242,1,.1406153,1,.11156759
Siddhalek Gaunpalika,.37292162,.99524939,.98931116,.72802848,.57363421,50.903801,.3933981828548241,.1239541250979528,.60660183,.87604588,2021,,1,.1775483,1,.3189576,1,.34800532
